18.9	0.050823684
19	0.046935186
19.1	0.05109991
19.2	0.043145566
19.3	0.04402032
19.4	0.042540818
19.5	0.050857144
19.6	0.047615655
19.7	0.058381187
19.8	0.045122435
19.9	0.046551321
20	0.046702247
20.1	0.054291041
20.2	0.056774266
20.3	0.051714885
20.4	0.049135124
20.5	0.047416766
20.6	0.050834531
20.7	0.046185999
20.8	0.051806051
20.9	0.048332822
21	0.057151359
21.1	0.057382208
21.2	0.06500228
21.3	0.053921348
21.4	0.04929211
21.5	0.044174804
21.6	0.044799541
21.7	0.047291972
21.8	0.050796729
21.9	0.063262759
22	0.060340835
22.1	0.059180823
22.2	0.052084955
22.3	0.055544081
22.4	0.049379126
22.5	0.053066856
22.6	0.046347735
22.7	0.04828153
22.8	0.048737326
22.9	0.052440472
23	0.060433653
23.1	0.05434992
23.2	0.054928563
23.3	0.053534385
23.4	0.06465774
23.5	0.058654138
23.6	0.056985034
23.7	0.050084115
23.8	0.046623059
23.9	0.04689351
24	0.051930543
24.1	0.056269912
24.2	0.059673916
24.3	0.058852686
24.4	0.05972916
24.5	0.071043313
24.6	0.051814727
24.7	0.049275752
24.8	0.045141133
24.9	0.050158424
25	0.048034638
25.1	0.053093762
25.2	0.054773718
25.3	0.06224202
25.4	0.057115956
25.5	0.058826229
25.6	0.065306536
25.7	0.055163879
25.8	0.055978694
25.9	0.048487976
26	0.051240231
26.1	0.048549842
26.2	0.054034787
26.3	0.054217969
26.4	0.06317064
26.5	0.055243361
26.6	0.067619466
26.7	0.058982183
26.8	0.057054269
26.9	0.053730479
27	0.05204841
27.1	0.051975047
27.2	0.050817604
27.3	0.05610666
27.4	0.054504718
27.5	0.062112429
27.6	0.084048465
27.7	0.069865702
27.8	0.069143458
27.9	0.055590287
28	0.051546037
28.1	0.051626657
28.2	0.053523707
28.3	0.054488017
28.4	0.061318327
28.5	0.065815745
28.6	0.068274206
28.7	0.063412102
28.8	0.068626003
28.9	0.069532879
29	0.063402342
29.1	0.061431293
29.2	0.064762653
29.3	0.059135465
29.4	0.062725362
29.5	0.059472493
29.6	0.062790101
29.7	0.072578788
29.8	0.101892679
29.9	0.071203582
30	0.064238909
30.1	0.072572899
30.2	0.063494655
30.3	0.060498703
30.4	0.05601502
30.5	0.060912701
30.6	0.06286187
30.7	0.072330544
30.8	0.066528676
30.9	0.06991022
31	0.081769215
31.1	0.078648127
31.2	0.068195896
31.3	0.061867317
31.4	0.061865166
31.5	0.060985028
31.6	0.063306474
31.7	0.063700452
31.8	0.074050799
31.9	0.069397859
32	0.08461586
32.1	0.067197278
32.2	0.071948481
32.3	0.093845052
32.4	0.078688398
32.5	0.072157681
32.6	0.069369707
32.7	0.071503703
32.8	0.075012793
32.9	0.083136527
33	0.077853538
33.1	0.083506041
33.2	0.088935441
33.3	0.092854029
33.4	0.077616288
33.5	0.079000194
33.6	0.077197197
33.7	0.07468971
33.8	0.073978975
33.9	0.073861422
34	0.087143784
34.1	0.098612285
34.2	0.100337294
34.3	0.086628966
34.4	0.10090376
34.5	0.103032191
34.6	0.093735698
34.7	0.078475874
34.8	0.080994098
34.9	0.085043961
35	0.09324579
35.1	0.095630635
35.2	0.115535156
35.3	0.107657535
35.4	0.094337232
35.5	0.096484227
35.6	0.100330271
35.7	0.103821751
35.8	0.093774365
35.9	0.097894706
36	0.097304474
36.1	0.103412434
36.2	0.107343617
36.3	0.130640191
36.4	0.101426504
36.5	0.107220718
36.6	0.111848888
36.7	0.116093303
36.8	0.118559717
36.9	0.099774837
37	0.099843588
37.1	0.096926834
37.2	0.118252739
37.3	0.117619173
37.4	0.125609977
37.5	0.117883475
37.6	0.120098083
37.7	0.117147931
37.8	0.124668955
37.9	0.122196369
38	0.115812621
38.1	0.113641183
38.2	0.115412542
38.3	0.123047828
38.4	0.138165147
38.5	0.147800638
38.6	0.127030126
38.7	0.126334602
38.8	0.123844204
38.9	0.153662482
39	0.145643436
39.1	0.129148884
39.2	0.128793325
39.3	0.126751256
39.4	0.136372745
39.5	0.14089835
39.6	0.158941773
39.7	0.144551044
39.8	0.141479603
39.9	0.136999413
40	0.147649827
40.1	0.174500307
40.2	0.158801364
40.3	0.144040364
40.4	0.139271699
40.5	0.160205447
40.6	0.167998321
40.7	0.174194899
40.8	0.155419942
40.9	0.142701051
41	0.143350843
41.1	0.142030267
41.2	0.154611055
41.3	0.169807372
41.4	0.160551536
41.5	0.147218973
41.6	0.161785614
41.7	0.159917174
41.8	0.168379047
41.9	0.151275455
42	0.147775738
42.1	0.162589991
42.2	0.164254
42.3	0.169571384
42.4	0.167337221
42.5	0.148553232
42.6	0.139862844
42.7	0.145424858
42.8	0.159452119
42.9	0.18365243
43	0.166295124
43.1	0.164089015
43.2	0.160205404
43.3	0.170687618
43.4	0.15182571
43.5	0.147265735
43.6	0.154433574
43.7	0.168995894
43.8	0.17480017
43.9	0.167007969
44	0.178600881
44.1	0.161579872
44.2	0.144934276
44.3	0.139384705
44.4	0.16032141
44.5	0.189109547
44.6	0.175502422
44.7	0.15579354
44.8	0.157087424
44.9	0.167874282
45	0.168354443
45.1	0.174314906
45.2	0.174101344
45.3	0.175310319
45.4	0.165480378
45.5	0.187944308
45.6	0.192379461
45.7	0.200537513
45.8	0.175624122
45.9	0.180813192
46	0.183581819
46.1	0.197561391
46.2	0.210481414
46.3	0.183232335
46.4	0.17932647
46.5	0.188240826
46.6	0.1940714
46.7	0.19220663
46.8	0.225059625
46.9	0.209496687
47	0.173078246
47.1	0.180104173
47.2	0.204146943
47.3	0.224828941
47.4	0.198866966
47.5	0.189962765
47.6	0.1827657
47.7	0.211936599
47.8	0.204831722
47.9	0.19181187
48	0.175430085
48.1	0.174547792
48.2	0.178854625
48.3	0.191225003
48.4	0.238159484
48.5	0.204440342
48.6	0.194618074
48.7	0.189314599
48.8	0.200663676
48.9	0.199337226
49	0.216520381
49.1	0.197710818
49.2	0.18925771
49.3	0.180529459
49.4	0.2109921
49.5	0.195317334
49.6	0.215155328
49.7	0.198351565
49.8	0.213522062
49.9	0.206911939
50	0.224509727
50.1	0.223206734
50.2	0.188829549
50.3	0.175390085
50.4	0.178649031
50.5	0.20518223
50.6	0.218043198
50.7	0.21001635
50.8	0.219710323
50.9	0.231753982
51	0.208079287
51.1	0.20663486
51.2	0.207846621
51.3	0.188989564
51.4	0.171797048
51.5	0.199380855
51.6	0.233942693
51.7	0.231989271
51.8	0.224476995
51.9	0.182376924
52	0.196393002
52.1	0.245964931
52.2	0.254366173
52.3	0.24467084
52.4	0.219089066
52.5	0.21036525
52.6	0.183159155
52.7	0.197904987
52.8	0.201006035
52.9	0.249231069
53	0.231373925
53.1	0.224975058
53.2	0.24094516
53.3	0.255265838
53.4	0.202205386
53.5	0.183243672
53.6	0.181298238
53.7	0.217786824
53.8	0.200192171
53.9	0.255732774
54	0.309969532
54.1	0.228816315
54.2	0.20803538
54.3	0.21046243
54.4	0.26031277
54.5	0.217007872
54.6	0.205710125
54.7	0.198530795
54.8	0.233084252
54.9	0.211671864
55	0.216611415
55.1	0.216613037
55.2	0.201548477
55.3	0.217525272
55.4	0.243144022
55.5	0.272068805
55.6	0.276519681
55.7	0.221052255
55.8	0.182938051
55.9	0.199392394
56	0.215838393
56.1	0.226527774
56.2	0.235468115
56.3	0.261267816
56.4	0.214107056
56.5	0.220571458
56.6	0.191595667
56.7	0.185777718
56.8	0.192878526
56.9	0.182563274
57	0.178261996
57.1	0.193282625
57.2	0.272253277
57.3	0.238254638
57.4	0.188385423
57.5	0.166255968
57.6	0.195662704
57.7	0.226454282
57.8	0.202175482
57.9	0.187096886
58	0.212348842
58.1	0.219899815
58.2	0.228774561
58.3	0.1955748
58.4	0.191803106
58.5	0.193542531
58.6	0.184942739
58.7	0.199314504
58.8	0.195985913
58.9	0.205384293
59	0.193795412
59.1	0.180667626
59.2	0.180808252
59.3	0.202541631
59.4	0.208145886
59.5	0.230823496
59.6	0.200865272
59.7	0.170937263
59.8	0.172910679
59.9	0.173451975
60	0.19657748
60.1	0.19103214
60.2	0.191339771
60.3	0.204768359
60.4	0.223380897
60.5	0.230263627
60.6	0.193750965
60.7	0.181260361
60.8	0.17872018
60.9	0.190875639
61	0.20990997
61.1	0.23182694
61.2	0.233612778
61.3	0.222579742
61.4	0.201862969
61.5	0.200786481
61.6	0.209106732
61.7	0.218282987
61.8	0.220110693
61.9	0.197567023
62	0.210548379
62.1	0.211846996
62.2	0.225728411
62.3	0.252253696
62.4	0.238305544
62.5	0.226107455
62.6	0.230108769
62.7	0.263068806
62.8	0.263377525
62.9	0.224265067
63	0.213096948
63.1	0.204067656
63.2	0.220652389
63.3	0.263767776
63.4	0.236199703
63.5	0.236609025
63.6	0.231135267
63.7	0.235578533
63.8	0.231273901
63.9	0.225078229
64	0.223247315
64.1	0.235122719
64.2	0.232137797
64.3	0.216717709
64.4	0.237584928
64.5	0.228049439
64.6	0.214464938
64.7	0.211905511
64.8	0.2094065
64.9	0.231867652
65	0.245036421
65.1	0.223217389
65.2	0.209325585
65.3	0.216391661
65.4	0.23855547
65.5	0.245967049
65.6	0.229835881
65.7	0.217802271
65.8	0.219946734
65.9	0.221397669
66	0.223052007
66.1	0.237631047
66.2	0.233301428
66.3	0.26785015
66.4	0.223330801
66.5	0.208420176
66.6	0.233800506
66.7	0.231511758
66.8	0.219780598
66.9	0.214190481
67	0.21886759
67.1	0.245036956
67.2	0.247501098
67.3	0.221259839
67.4	0.213961073
67.5	0.242958029
67.6	0.25008051
67.7	0.240497213
67.8	0.234335384
67.9	0.226165272
68	0.226425518
68.1	0.223502247
68.2	0.236459166
68.3	0.254933509
68.4	0.281041187
68.5	0.261538588
68.6	0.260038062
68.7	0.246769175
68.8	0.256402703
68.9	0.226719243
69	0.220183836
69.1	0.221100645
69.2	0.245632379
69.3	0.273404606
69.4	0.266588526
69.5	0.270781391
69.6	0.27042222
69.7	0.273148808
69.8	0.256778123
69.9	0.22992256
70	0.241483009
70.1	0.239596573
70.2	0.231425465
70.3	0.225424021
70.4	0.266990999
70.5	0.272934863
70.6	0.28528541
70.7	0.268700379
70.8	0.269136976
70.9	0.279743411
71	0.285985284
71.1	0.248831196
71.2	0.257333406
71.3	0.264322087
71.4	0.259025727
71.5	0.273097064
71.6	0.304137651
71.7	0.319089496
71.8	0.314225428
71.9	0.306144299
72	0.281853763
72.1	0.288697309
72.2	0.264350754
72.3	0.24398155
72.4	0.245940632
72.5	0.257110965
72.6	0.263583159
72.7	0.293210129
72.8	0.320248345
72.9	0.27929041
73	0.282241063
73.1	0.264918125
73.2	0.281626235
73.3	0.264667942
73.4	0.244954905
73.5	0.252030649
73.6	0.261286138
73.7	0.272131226
73.8	0.288116961
73.9	0.294196624
74	0.273981976
74.1	0.29625699
74.2	0.265923722
74.3	0.303626249
74.4	0.285981416
74.5	0.290932533
74.6	0.264662712
74.7	0.262277125
74.8	0.274934381
74.9	0.306589085
75	0.335049447
75.1	0.321832522
75.2	0.348775594
75.3	0.32139324
75.4	0.321469566
75.5	0.306626599
75.6	0.309459267
75.7	0.291902584
75.8	0.293630544
75.9	0.320259957
76	0.368321612
76.1	0.361381974
76.2	0.336759452
76.3	0.331583433
76.4	0.339043347
76.5	0.360863287
76.6	0.323056656
76.7	0.356012368
76.8	0.351547581
76.9	0.387297311
77	0.385403872
77.1	0.412597801
77.2	0.373330976
77.3	0.360058251
77.4	0.366859781
77.5	0.34738649
77.6	0.385275122
77.7	0.354993817
77.8	0.396097704
77.9	0.335806254
78	0.315667626
78.1	0.336775615
78.2	0.391850224
78.3	0.3805207
78.4	0.371139699
78.5	0.367230796
78.6	0.348105037
78.7	0.348365634
78.8	0.346141354
78.9	0.321100179
79	0.301575933
79.1	0.319727048
79.2	0.334207885
79.3	0.338471467
79.4	0.356475896
79.5	0.321055812
79.6	0.325171283
79.7	0.335839402
79.8	0.346401442
79.9	0.334468001
80	0.351155444
80.1	0.31177143
80.2	0.313682215
80.3	0.302651001
80.4	0.339168008
80.5	0.350551831
80.6	0.332895846
80.7	0.298505198
80.8	0.316122951
80.9	0.313634922
81	0.297622365
81.1	0.300621498
81.2	0.269811318
81.3	0.280208848
81.4	0.281049719
81.5	0.313601775
81.6	0.312798757
81.7	0.317782854
81.8	0.295566809
81.9	0.303975209
82	0.3341864
82.1	0.305441658
82.2	0.277008322
82.3	0.264850308
82.4	0.289712081
82.5	0.303924528
82.6	0.298753184
82.7	0.315431531
82.8	0.312538565
82.9	0.30579555
83	0.310747576
83.1	0.320806893
83.2	0.309238207
83.3	0.316594082
83.4	0.292067963
83.5	0.279617188
83.6	0.306521203
83.7	0.332983105
83.8	0.348534109
83.9	0.31432296
84	0.30535596
84.1	0.306381717
84.2	0.334088015
84.3	0.29571394
84.4	0.300062023
84.5	0.28952768
84.6	0.289484709
84.7	0.294469906
84.8	0.306749783
84.9	0.309993964
85	0.312553852
85.1	0.297666865
85.2	0.28558135
85.3	0.284920446
85.4	0.302684604
85.5	0.300267913
85.6	0.276743155
85.7	0.280993989
85.8	0.30090567
85.9	0.330255804
86	0.320407133
86.1	0.277374466
86.2	0.273266618
86.3	0.275500008
86.4	0.278798978
86.5	0.317099241
86.6	0.295452974
86.7	0.275388718
86.8	0.274197448
86.9	0.273894293
87	0.276443599
87.1	0.310110067
87.2	0.282153983
87.3	0.278150328
87.4	0.303566439
87.5	0.285525567
87.6	0.293338112
87.7	0.268523797
87.8	0.281149724
87.9	0.282182308
88	0.279648374
88.1	0.312541467
88.2	0.321517904
88.3	0.309069117
88.4	0.291486913
88.5	0.297502428
88.6	0.301368377
88.7	0.317312343
88.8	0.316435955
88.9	0.300972153
89	0.298548113
89.1	0.308220454
89.2	0.31056866
89.3	0.365996207
89.4	0.313451036
89.5	0.306276657
89.6	0.306193598
89.7	0.326841449
89.8	0.341436532
89.9	0.29750041
90	0.296151509
90.1	0.292260729
90.2	0.29822834
90.3	0.310590835
90.4	0.353165356
90.5	0.337916905
90.6	0.335435821
90.7	0.33704027
90.8	0.339295124
90.9	0.334494456
91	0.315855699
91.1	0.296526512
91.2	0.290845589
91.3	0.317244732
91.4	0.334254992
91.5	0.349357691
91.6	0.369814136
91.7	0.332169016
91.8	0.318456093
91.9	0.340974105
92	0.35024543
92.1	0.32873719
92.2	0.302385888
92.3	0.291041399
92.4	0.295155457
92.5	0.319559236
92.6	0.350731922
92.7	0.332370571
92.8	0.362703361
92.9	0.367451043
93	0.371822223
93.1	0.380339203
93.2	0.340982309
93.3	0.308865163
93.4	0.29087992
93.5	0.293881982
93.6	0.32639956
93.7	0.37231966
93.8	0.399328392
93.9	0.344466029
94	0.324601725
94.1	0.387160176
94.2	0.34101955
94.3	0.302215824
94.4	0.299943869
94.5	0.305135477
94.6	0.310552157
94.7	0.317453134
94.8	0.360879639
94.9	0.348706425
95	0.340824919
95.1	0.314845271
95.2	0.311529787
95.3	0.345939598
95.4	0.342871189
95.5	0.305232807
95.6	0.26659529
95.7	0.282143616
95.8	0.290593978
95.9	0.342446057
96	0.303495623
96.1	0.313969795
96.2	0.305657679
96.3	0.328041297
96.4	0.321028936
96.5	0.28517438
96.6	0.272716826
96.7	0.262642019
96.8	0.289831273
96.9	0.298440129
97	0.333982897
97.1	0.328141473
97.2	0.331202539
97.3	0.308712235
97.4	0.302918283
97.5	0.326699515
97.6	0.319758173
97.7	0.282719957
97.8	0.266102168
97.9	0.294948706
98	0.307682794
98.1	0.336681633
98.2	0.305012201
98.3	0.283303851
98.4	0.280150723
98.5	0.297566793
98.6	0.302418738
98.7	0.287649132
98.8	0.266424094
98.9	0.254785957
99	0.264693901
99.1	0.279356949
99.2	0.297617359
99.3	0.305428527
99.4	0.274765233
99.5	0.27298561
99.6	0.274181942
99.7	0.280761134
99.8	0.296265498
99.9	0.263005744
