0.0		-4.172682		-1.659107
0.2		-3.165445		-1.647655
0.4		-2.11855		-1.907411
0.6		-1.844295		-2.225307
0.8		-3.464628		-2.252308
1.0		-6.653934		-2.049531
1.2		-5.099215		-1.934225
1.4		-3.485778		-1.930511
1.6		-3.621481		-1.792911
1.8		-1.809784		-1.557058
2.0		0.01705137		-1.628784
2.2		0.173141		-2.153046
2.4		-0.3404527		-2.718504
2.6		-1.34637		-2.939846
2.8		-1.282352		-2.935467
3.0		-0.003742094		-2.932918
3.2		-0.5478114		-2.82367
3.4		-0.7656278		-2.453267
3.6		-0.1903509		-2.072942
3.8		0.08160982		-2.102464
4.0		0.8237347		-2.514581
4.2		-0.3079516		-2.876363
4.4		-1.124944		-3.026674
4.6		-1.670791		-3.22365
4.8		-2.349054		-3.52407
5.0		-2.395776		-3.617066
5.2		-2.18475		-3.390267
5.4		-1.97738		-3.167633
5.6		-2.023476		-3.204016
5.8		-2.157302		-3.314166
6.0		-2.065722		-3.225427
6.2		-1.906422		-3.089203
6.4		-2.094435		-3.254081
6.6		-2.527405		-3.645664
6.8		-2.749493		-3.889324
7.0		-2.790801		-3.975902
7.2		-3.007976		-4.197267
7.4		-3.274834		-4.491787
7.6		-3.17341		-4.462672
7.8		-2.674133		-4.03476
8.0		-2.253942		-3.627323
8.2		-2.239349		-3.581986
8.4		-2.411031		-3.774046
8.6		-2.524819		-3.952617
8.8		-2.742032		-4.197504
9.0		-3.201057		-4.691432
9.2		-3.608984		-5.209606
9.4		-3.570809		-5.30078
9.6		-3.097023		-4.963314
9.8		-2.701424		-4.644276
10.0		-2.596703		-4.543155
10.2		-2.452883		-4.462496
10.4		-2.218478		-4.35637
10.6		-2.262319		-4.488106
10.8		-2.630669		-4.908925
11.0		-2.880752		-5.267921
11.2		-2.771757		-5.334297
11.4		-2.612818		-5.333641
11.6		-2.718433		-5.523589
11.8		-2.854592		-5.745025
12.0		-2.636905		-5.677063
12.2		-2.165353		-5.377665
12.4		-1.889125		-5.214769
12.6		-1.852188		-5.273106
12.8		-1.689922		-5.262392
13.0		-1.406404		-5.140971
13.2		-1.450904		-5.303097
13.4		-1.931238		-5.878429
13.6		-2.340708		-6.417727
13.8		-2.283253		-6.538428
14.0		-1.974383		-6.404483
14.2		-1.746057		-6.285355
14.4		-1.465688		-6.101198
14.6		-0.930522		-5.71038
14.8		-0.462566		-5.370862
15.0		-0.539496		-5.503193
15.2		-1.024142		-6.034723
15.4		-1.351117		-6.473031
15.6		-1.364781		-6.645413
15.8		-1.395078		-6.804581
16.0		-1.526542		-7.001667
16.2		-1.421476		-6.950874
16.4		-1.002234		-6.587615
16.6		-0.674302		-6.293674
16.8		-0.7093806		-6.345468
17.0		-0.8570185		-6.492678
17.2		-0.7868883		-6.426632
17.4		-0.687724		-6.355812
17.6		-0.9149887		-6.613878
17.8		-1.340387		-7.026317
18.0		-1.593313		-7.211494
18.2		-1.657309		-7.221032
18.4		-1.83561		-7.348519
18.6		-2.108685		-7.519249
18.8		-2.081865		-7.378553
19.0		-1.648163		-6.886581
19.2		-1.29232		-6.460935
19.4		-1.440038		-6.456446
19.6		-1.89813		-6.751659
19.8		-2.314893		-7.037196
20.0		-2.74253		-7.327616
20.2		-3.360497		-7.77853
20.4		-3.918651		-8.143208
20.6		-4.010964		-8.007948
20.8		-3.711012		-7.503575
21.0		-3.55023		-7.159405
21.2		-3.713225		-7.100552
21.4		-3.886671		-7.024052
21.6		-4.013267		-6.926861
21.8		-4.434124		-7.148774
22.0		-5.134279		-7.640915
22.2		-5.647193		-7.931507
22.4		-5.822739		-7.866666
22.6		-5.963753		-7.785239
22.8		-6.29812		-7.906418
23.0		-6.652085		-8.019858
23.2		-6.738964		-7.850757
23.4		-6.576921		-7.488449
23.6		-6.525784		-7.281866
23.8		-6.747457		-7.326685
24.0		-6.980824		-7.362564
24.2		-7.118825		-7.327489
24.4		-7.456807		-7.555159
24.6		-8.113236		-8.114337
24.8		-8.655138		-8.518809
25.0		-8.733595		-8.43346
25.2		-8.521803		-8.134821
25.4		-8.298404		-7.924131
25.6		-8.065768		-7.657426
25.8		-7.744262		-7.215128
26.0		-7.551732		-6.967036
26.2		-7.807232		-7.273171
26.4		-8.365247		-7.840144
26.6		-8.756427		-8.150365
26.8		-8.825481		-8.205579
27.0		-8.786458		-8.283114
27.2		-8.752021		-8.342506
27.4		-8.562299		-8.144219
27.6		-8.138936		-7.711655
27.8		-7.751022		-7.39756
28.0		-7.696839		-7.44405
28.2		-7.83852		-7.614507
28.4		-7.815871		-7.554887
28.6		-7.65018		-7.431582
28.8		-7.739106		-7.653985
29.0		-8.1039		-8.074813
29.2		-8.289821		-8.200262
29.4		-8.147074		-8.056142
29.6		-8.026051		-8.038208
29.8		-8.039857		-8.081446
30.0		-7.840852		-7.789572
30.2		-7.329985		-7.225672
30.4		-6.941803		-6.905668
30.6		-7.056611		-7.040013
30.8		-7.470018		-7.329493
31.0		-7.802031		-7.549967
31.2		-8.065746		-7.828107
31.4		-8.412386		-8.196033
31.6		-8.649476		-8.323783
31.8		-8.422788		-7.945827
32.0		-7.832824		-7.321684
32.2		-7.455887		-6.969957
32.4		-7.542417		-6.973681
32.6		-7.710881		-6.958198
32.8		-7.715588		-6.848439
33.0		-7.87822		-7.017789
33.2		-8.392871		-7.489156
33.4		-8.822383		-7.741748
33.6		-8.758288		-7.540877
33.8		-8.484195		-7.297804
34.0		-8.492768		-7.330075
34.2		-8.666133		-7.359761
34.4		-8.536275		-7.062622
34.6		-8.112821		-6.650079
34.8		-7.916565		-6.503333
35.0		-8.096221		-6.564888
35.2		-8.24024		-6.557832
35.4		-8.234725		-6.538121
35.6		-8.413184		-6.780099
35.8		-8.893591		-7.227588
36.0		-9.249861		-7.441991
36.2		-9.071501		-7.179352
36.4		-8.590955		-6.739929
36.6		-8.260782		-6.460372
36.8		-8.051547		-6.199739
37.0		-7.765648		-5.783643
37.2		-7.597268		-5.580938
37.4		-7.907513		-5.973213
37.6		-8.55057		-6.578911
37.8		-8.897353		-6.772709
38.0		-8.797719		-6.607801
38.2		-8.663679		-6.518008
38.4		-8.636317		-6.487229
38.6		-8.430285		-6.18875
38.8		-7.978945		-5.677185
39.0		-7.718356		-5.395809
39.2		-7.899252		-5.521028
39.4		-8.202054		-5.721435
39.6		-8.260456		-5.667862
39.8		-8.216931		-5.524115
40.0		-8.389457		-5.662953
40.2		-8.727221		-5.986522
40.4		-8.900057		-6.038228
40.6		-8.792982		-5.792946
40.8		-8.683591		-5.658046
41.0		-8.644663		-5.625543
41.2		-8.433262		-5.279952
41.4		-8.052101		-4.701855
41.6		-7.893726		-4.49581
41.8		-8.176804		-4.793133
42.0		-8.598297		-5.104746
42.2		-8.906253		-5.220322
42.4		-9.186149		-5.406238
42.6		-9.437704		-5.685795
42.8		-9.450215		-5.656094
43.0		-9.075719		-5.123785
43.2		-8.481087		-4.472946
43.4		-8.130345		-4.200887
43.6		-8.235166		-4.298112
43.8		-8.480927		-4.394691
44.0		-8.617995		-4.379944
44.2		-8.799391		-4.519511
44.4		-9.105628		-4.880861
44.6		-9.277525		-5.059338
44.8		-9.096139		-4.787751
45.0		-8.774945		-4.446814
45.2		-8.612982		-4.434236
45.4		-8.543024		-4.469828
45.6		-8.389034		-4.172921
45.8		-8.189621		-3.823771
46.0		-8.095715		-3.838828
46.2		-8.092666		-3.990305
46.4		-8.105072		-3.933376
46.6		-8.167123		-3.905381
46.8		-8.345075		-4.213764
47.0		-8.495001		-4.591884
47.2		-8.426947		-4.596405
47.4		-8.147092		-4.225022
47.6		-7.722764		-3.833669
47.8		-7.275439		-3.610514
48.0		-6.910714		-3.413757
48.2		-6.701261		-3.160929
48.4		-6.727973		-3.137702
