5.8		0.157017412		0.10175141		1.76136E-10		3.10238E-20
5.9		0.153650915		0.097215271		1.78559E-10		3.18833E-20
6		0.160549891		0.093666961		1.98693E-10		3.94788E-20
6.1		0.191540701		0.09406053		2.06259E-10		4.25427E-20
6.2		0.186542523		0.098834916		2.0817E-10		4.33347E-20
6.3		0.181771185		0.096772946		2.92211E-10		8.53875E-20
6.4		0.179836893		0.103462868		2.8128E-10		7.91187E-20
6.5		0.174876202		0.09763019		1.81065E-10		3.27845E-20
6.6		0.17009072		0.103503095		2.24301E-10		5.03108E-20
6.7		0.170842825		0.103895114		2.51276E-10		6.31398E-20
6.8		0.166665669		0.108961106		2.32801E-10		5.41965E-20
6.9		0.179934882		0.102125019		2.20711E-10		4.87135E-20
7		0.182175542		0.100712963		2.24767E-10		5.052E-20
7.1		0.192882634		0.105170907		2.08121E-10		4.33142E-20
7.2		0.198628424		0.103677354		2.13508E-10		4.55859E-20
7.3		0.2168026		0.100083604		2.25732E-10		5.0955E-20
7.4		0.207385474		0.104432811		2.56802E-10		6.59471E-20
7.5		0.210884649		0.118008567		2.09033E-10		4.3695E-20
7.6		0.201763245		0.119292212		2.17631E-10		4.73633E-20
7.7		0.179233838		0.119015035		2.63856E-10		6.96202E-20
7.8		0.18125395		0.115998001		2.25233E-10		5.07298E-20
7.9		0.199573941		0.119121226		2.46754E-10		6.08876E-20
8		0.218400541		0.113088389		2.32551E-10		5.408E-20
8.1		0.211948531		0.11073735		2.42452E-10		5.8783E-20
8.2		0.218118412		0.104712225		2.41066E-10		5.8113E-20
8.3		0.206571624		0.102837562		2.49449E-10		6.2225E-20
8.4		0.195714725		0.109681845		2.09706E-10		4.39766E-20
8.5		0.184964399		0.121243532		2.13178E-10		4.5445E-20
8.6		0.179480665		0.12005354		2.23127E-10		4.97857E-20
8.7		0.181154732		0.109121043		2.05185E-10		4.21008E-20
8.8		0.194563366		0.103742085		3.09244E-10		9.56318E-20
8.9		0.206194489		0.109224923		2.38377E-10		5.68237E-20
9		0.194012351		0.114047591		2.14661E-10		4.60795E-20
9.1		0.186260774		0.104808643		2.41738E-10		5.84374E-20
9.2		0.191339726		0.100024675		2.16931E-10		4.7059E-20
9.3		0.222547025		0.097802772		2.03365E-10		4.13573E-20
9.4		0.247253357		0.100192917		2.13366E-10		4.55252E-20
9.5		0.242817823		0.098503335		2.69041E-10		7.23829E-20
9.6		0.206300091		0.093631684		2.46274E-10		6.06511E-20
9.7		0.185432828		0.098785414		2.49142E-10		6.20715E-20
9.8		0.181227574		0.110655377		2.58429E-10		6.67856E-20
9.9		0.185670532		0.11021352		2.19457E-10		4.81614E-20
10		0.182778017		0.125732138		2.43993E-10		5.95326E-20
10.1		0.193293943		0.102196817		2.26054E-10		5.11006E-20
10.2		0.214544869		0.099993761		3.28129E-10		1.07669E-19
10.3		0.228539852		0.095403529		2.61372E-10		6.83153E-20
10.4		0.210559545		0.089888279		2.9348E-10		8.61306E-20
10.5		0.191718664		0.084632997		2.31731E-10		5.3699E-20
10.6		0.203816169		0.091006469		3.41047E-10		1.16313E-19
10.7		0.215985689		0.096027195		3.87655E-10		1.50276E-19
10.8		0.203309392		0.096868735		2.76403E-10		7.63987E-20
10.9		0.197708311		0.099597993		2.64263E-10		6.98349E-20
11		0.228156555		0.097356326		2.69811E-10		7.27978E-20
11.1		0.283641493		0.095438354		2.42555E-10		5.88331E-20
11.2		0.25506114		0.092613929		2.80442E-10		7.86479E-20
11.3		0.233817191		0.090598813		3.17053E-10		1.00523E-19
11.4		0.215440313		0.089357029		2.6025E-10		6.773E-20
11.5		0.207387744		0.087697255		2.66115E-10		7.08174E-20
11.6		0.200814071		0.087814695		2.58305E-10		6.67214E-20
11.7		0.216046079		0.086750665		2.58472E-10		6.68077E-20
11.8		0.222595413		0.088187453		2.51984E-10		6.34961E-20
11.9		0.251984869		0.095402894		2.55224E-10		6.51394E-20
12		0.261320659		0.089929782		2.69914E-10		7.28534E-20
12.1		0.201864434		0.087843337		2.31132E-10		5.34219E-20
12.2		0.202733201		0.089067406		2.17214E-10		4.71818E-20
12.3		0.223897128		0.088767256		2.6422E-10		6.98123E-20
12.4		0.24945763		0.091691246		2.70363E-10		7.30963E-20
12.5		0.269855641		0.088066656		2.97081E-10		8.82568E-20
12.6		0.235909509		0.082677715		2.32224E-10		5.39281E-20
12.7		0.218012271		0.081003248		2.5782E-10		6.64714E-20
12.8		0.241064873		0.083878951		3.45271E-10		1.19212E-19
12.9		0.21064914		0.08837334		2.71508E-10		7.37167E-20
13		0.199759656		0.095519766		2.88536E-10		8.3253E-20
13.1		0.19733525		0.095286951		2.28172E-10		5.20623E-20
13.2		0.194594564		0.095714718		2.83947E-10		8.0626E-20
13.3		0.191205838		0.095579152		2.66837E-10		7.12021E-20
13.4		0.227578781		0.092383924		2.15099E-10		4.62676E-20
13.5		0.31456128		0.094438165		2.43679E-10		5.93795E-20
13.6		0.36265091		0.094965915		3.25632E-10		1.06036E-19
13.7		0.28400795		0.097979604		4.17874E-10		1.74619E-19
13.8		0.254040819		0.098786332		2.53499E-10		6.42617E-20
13.9		0.26423732		0.097682013		2.71299E-10		7.36033E-20
14		0.286815851		0.099600035		2.23643E-10		5.00163E-20
14.1		0.285717807		0.112119963		4.13786E-10		1.71219E-19
14.2		0.258296804		0.103808077		3.39891E-10		1.15526E-19
14.3		0.228334463		0.095562788		3.46894E-10		1.20335E-19
14.4		0.198328332		0.096845995		3.49976E-10		1.22483E-19
14.5		0.213926466		0.100307597		3.74989E-10		1.40617E-19
14.6		0.242404156		0.110905173		4.04171E-10		1.63354E-19
14.7		0.228119141		0.104072676		4.4582E-10		1.98756E-19
14.8		0.240258288		0.104241452		4.66909E-10		2.18004E-19
14.9		0.238225236		0.10400356		2.47701E-10		6.13556E-20
15		0.236654074		0.106037341		3.39547E-10		1.15292E-19
15.1		0.250637301		0.10320644		4.82492E-10		2.32798E-19
15.2		0.266148049		0.11254219		5.03625E-10		2.53638E-19
15.3		0.226223542		0.113592357		2.83144E-10		8.01707E-20
15.4		0.212231367		0.12162447		2.9564E-10		8.74033E-20
15.5		0.238493967		0.117366912		2.91552E-10		8.50026E-20
15.6		0.302267301		0.134990798		5.88455E-10		3.46279E-19
15.7		0.371436869		0.124431856		3.00371E-10		9.02225E-20
15.8		0.350845813		0.120693057		3.15413E-10		9.94851E-20
15.9		0.360949289		0.114049962		3.17371E-10		1.00725E-19
16		0.310071157		0.109991312		4.84102E-10		2.34354E-19
16.1		0.271182088		0.115731806		5.40114E-10		2.91723E-19
16.2		0.302898574		0.121776198		4.14598E-10		1.71891E-19
16.3		0.250949818		0.142144441		4.21908E-10		1.78006E-19
16.4		0.213111986		0.137486042		3.2695E-10		1.06896E-19
16.5		0.212928581		0.140439084		2.84085E-10		8.07041E-20
16.6		0.185225711		0.124298753		3.18277E-10		1.013E-19
16.7		0.195432533		0.126546152		3.45853E-10		1.19614E-19
16.8		0.250989233		0.125852078		2.92185E-10		8.53721E-20
16.9		0.262444184		0.144569115		5.05141E-10		2.55168E-19
17		0.226207218		0.137739671		3.22259E-10		1.03851E-19
17.1		0.223243513		0.142270845		4.07941E-10		1.66416E-19
17.2		0.222756131		0.135046531		3.68778E-10		1.35997E-19
17.3		0.241594825		0.146991433		3.38691E-10		1.14711E-19
17.4		0.279151264		0.153197684		3.51232E-10		1.23364E-19
17.5		0.289254039		0.147442827		3.63003E-10		1.31771E-19
17.6		0.265156675		0.144608088		3.68374E-10		1.357E-19
17.7		0.240261161		0.146812625		3.70439E-10		1.37225E-19
17.8		0.215591606		0.167697714		4.18539E-10		1.75175E-19
17.9		0.257743277		0.163916572		4.09744E-10		1.67891E-19
18		0.27432327		0.179823203		5.9623E-10		3.5549E-19
18.1		0.314092161		0.161213012		6.84051E-10		4.67926E-19
18.2		0.315712017		0.149570604		4.01734E-10		1.6139E-19
18.3		0.301764507		0.146969889		4.25279E-10		1.80862E-19
18.4		0.277379073		0.163581402		4.72956E-10		2.23687E-19
18.5		0.252579274		0.168102085		5.51138E-10		3.03753E-19
18.6		0.255014323		0.222443661		6.67042E-10		4.44945E-19
18.7		0.242734984		0.182284632		5.17037E-10		2.67327E-19
18.8		0.235911593		0.178762292		5.49838E-10		3.02321E-19
18.9		0.257007972		0.176555579		6.17174E-10		3.80904E-19
19		0.264459765		0.172522628		5.75598E-10		3.31313E-19
19.1		0.269168165		0.172363041		6.25512E-10		3.91265E-19
19.2		0.302343112		0.173174915		5.96003E-10		3.5522E-19
19.3		0.280044514		0.169636105		5.59648E-10		3.13205E-19
19.4		0.259383236		0.159467063		6.13477E-10		3.76354E-19
19.5		0.271383363		0.175282277		5.52983E-10		3.0579E-19
19.6		0.255968435		0.190603831		6.59218E-10		4.34569E-19
19.7		0.256473332		0.226961548		7.7397E-10		5.99029E-19
19.8		0.252265385		0.178702537		6.74443E-10		4.54873E-19
19.9		0.226524911		0.179496627		5.70167E-10		3.25091E-19
20		0.23440042		0.176334261		3.27471E-10		1.07237E-19
20.1		0.268188175		0.188546282		3.05383E-10		9.32589E-20
20.2		0.246150316		0.194565561		3.378E-10		1.14109E-19
20.3		0.238071317		0.170360776		4.57651E-10		2.09445E-19
20.4		0.24463012		0.177445161		6.15244E-10		3.78525E-19
20.5		0.274959235		0.185500547		4.46939E-10		1.99754E-19
20.6		0.303650752		0.179821481		4.38999E-10		1.9272E-19
20.7		0.302202114		0.18010716		4.23734E-10		1.79551E-19
20.8		0.296239021		0.223471123		3.8394E-10		1.4741E-19
20.9		0.241458142		0.20261023		5.20019E-10		2.7042E-19
21		0.211414446		0.225344992		5.85814E-10		3.43179E-19
21.1		0.200810106		0.20540502		5.98226E-10		3.57874E-19
21.2		0.208073492		0.236126518		7.03256E-10		4.94569E-19
21.3		0.244151579		0.219494034		4.62961E-10		2.14333E-19
21.4		0.266478509		0.186492806		4.24034E-10		1.79804E-19
21.5		0.247761257		0.179198306		4.28133E-10		1.83297E-19
21.6		0.227571011		0.165519735		3.58455E-10		1.2849E-19
21.7		0.22528675		0.189007698		3.77959E-10		1.42853E-19
21.8		0.231950001		0.203510646		4.0073E-10		1.60585E-19
21.9		0.281786557		0.240454848		4.2829E-10		1.83432E-19
22		0.278520405		0.221331863		5.31567E-10		2.82563E-19
22.1		0.26772022		0.220491403		3.76806E-10		1.41983E-19
22.2		0.267906327		0.190421492		3.91157E-10		1.53004E-19
22.3		0.261937568		0.193648288		3.28176E-10		1.07699E-19
22.4		0.27340234		0.176128389		3.10141E-10		9.61872E-20
22.5		0.244239676		0.189734769		3.23681E-10		1.04769E-19
22.6		0.259251522		0.159539623		2.5594E-10		6.55054E-20
22.7		0.233443395		0.156436991		2.65628E-10		7.05584E-20
22.8		0.215144689		0.169821349		2.56948E-10		6.6022E-20
22.9		0.249105505		0.203930785		2.64792E-10		7.01148E-20
23		0.335094871		0.204841707		2.87E-10		8.23689E-20
23.1		0.265698634		0.189786655		3.82013E-10		1.45934E-19
23.2		0.213020274		0.196919382		3.49592E-10		1.22215E-19
23.3		0.207569006		0.195366303		4.27516E-10		1.8277E-19
23.4		0.227414605		0.214513796		4.65922E-10		2.17084E-19
23.5		0.238288527		0.175826069		3.23197E-10		1.04456E-19
23.6		0.241367181		0.176431756		2.79155E-10		7.79276E-20
23.7		0.229502851		0.165333674		2.47994E-10		6.15011E-20
23.8		0.253938092		0.174419579		2.21837E-10		4.92114E-20
23.9		0.298974297		0.164913502		2.34761E-10		5.51125E-20
24		0.277694247		0.190493876		3.06032E-10		9.36555E-20
24.1		0.312602409		0.221916529		3.11385E-10		9.69607E-20
24.2		0.314698157		0.217819945		4.84263E-10		2.3451E-19
24.3		0.292030225		0.207480464		4.07457E-10		1.66021E-19
24.4		0.272993425		0.203215793		6.52613E-10		4.25904E-19
24.5		0.271275229		0.204605829		3.49649E-10		1.22254E-19
24.6		0.328027269		0.175234782		3.63384E-10		1.32048E-19
24.7		0.328091106		0.174782498		3.267E-10		1.06733E-19
24.8		0.282752832		0.155486777		2.47192E-10		6.11039E-20
24.9		0.246314809		0.154144047		2.59596E-10		6.73903E-20
25		0.253390352		0.158674945		2.81656E-10		7.93299E-20
25.1		0.275720981		0.196649064		3.8436E-10		1.47733E-19
25.2		0.299739704		0.191478627		3.21778E-10		1.03541E-19
25.3		0.260508153		0.221502951		4.18361E-10		1.75026E-19
25.4		0.213325527		0.188931517		3.40599E-10		1.16008E-19
25.5		0.188168985		0.176535835		6.2597E-10		3.91839E-19
25.6		0.187832683		0.171101365		3.9942E-10		1.59537E-19
25.7		0.223603975		0.16343132		3.48007E-10		1.21109E-19
25.8		0.237679553		0.150560107		2.96469E-10		8.7894E-20
25.9		0.240295749		0.163550048		2.67821E-10		7.17283E-20
26		0.261069826		0.168174284		3.04067E-10		9.2457E-20
26.1		0.28751454		0.148869132		3.944E-10		1.55551E-19
26.2		0.310847288		0.167198804		3.91821E-10		1.53524E-19
26.3		0.350894332		0.186190299		2.9119E-10		8.47915E-20
26.4		0.308031623		0.184362741		3.85194E-10		1.48374E-19
26.5		0.257943676		0.181414662		5.22213E-10		2.72706E-19
26.6		0.22430153		0.22509993		1.08424E-09		1.17559E-18
26.7		0.226458792		0.190137333		4.28334E-10		1.8347E-19
26.8		0.26302029		0.189049043		3.88025E-10		1.50563E-19
26.9		0.282515895		0.178341341		3.26568E-10		1.06647E-19
27		0.249790499		0.154150584		3.56878E-10		1.27362E-19
27.1		0.226110683		0.151091212		4.03367E-10		1.62705E-19
27.2		0.227143443		0.154355981		3.48426E-10		1.21401E-19
27.3		0.236748682		0.199530419		3.53677E-10		1.25087E-19
27.4		0.260257486		0.189725493		4.57657E-10		2.0945E-19
27.5		0.243140876		0.20744615		6.71249E-10		4.50575E-19
27.6		0.192529988		0.196134927		3.81101E-10		1.45238E-19
27.7		0.174566241		0.201129071		5.02708E-10		2.52715E-19
27.8		0.200791863		0.176578529		3.76269E-10		1.41578E-19
27.9		0.223287644		0.164059077		3.4718E-10		1.20534E-19
28		0.246010038		0.153260311		3.19157E-10		1.01861E-19
28.1		0.244583584		0.158507506		3.26597E-10		1.06666E-19
28.2		0.247810814		0.160622695		3.05548E-10		9.33596E-20
28.3		0.270714619		0.156536343		3.52656E-10		1.24366E-19
28.4		0.325353146		0.17146279		3.43217E-10		1.17798E-19
28.5		0.363968712		0.236481007		4.45599E-10		1.98558E-19
28.6		0.357419404		0.216759446		3.90723E-10		1.52665E-19
28.7		0.305187836		0.187198507		4.3666E-10		1.90672E-19
28.8		0.250597766		0.196715573		4.60095E-10		2.11687E-19
28.9		0.23930012		0.222198893		5.33737E-10		2.84875E-19
29		0.242440605		0.18157634		4.29742E-10		1.84678E-19
29.1		0.249795739		0.162050599		3.59824E-10		1.29474E-19
29.2		0.265103657		0.164400713		3.97103E-10		1.57691E-19
29.3		0.259672143		0.152864709		3.99449E-10		1.5956E-19
29.4		0.297336677		0.158892434		4.33634E-10		1.88038E-19
29.5		0.285211873		0.162096756		3.86932E-10		1.49716E-19
29.6		0.247297175		0.198985429		4.55237E-10		2.07241E-19
29.7		0.233688646		0.207543063		5.59401E-10		3.12929E-19
29.8		0.224984117		0.205932793		7.88676E-10		6.22009E-19
29.9		0.197999536		0.164816515		4.92531E-10		2.42587E-19
30		0.19652523		0.17668287		5.24873E-10		2.75492E-19
30.1		0.217553265		0.19298714		4.47887E-10		2.00603E-19
30.2		0.226529192		0.148978886		4.36547E-10		1.90574E-19
30.3		0.201033066		0.153722695		3.81943E-10		1.45881E-19
30.4		0.215959721		0.144564593		3.63276E-10		1.31969E-19
30.5		0.272938476		0.153363589		3.6315E-10		1.31878E-19
30.6		0.283088392		0.158860733		3.70167E-10		1.37023E-19
30.7		0.279872001		0.175287058		4.63416E-10		2.14754E-19
30.8		0.308568932		0.198218316		4.28012E-10		1.83195E-19
30.9		0.332418879		0.183556858		5.3759E-10		2.89003E-19
31		0.266282272		0.179684508		4.72899E-10		2.23633E-19
31.1		0.226464975		0.195300533		1.04048E-09		1.0826E-18
31.2		0.214349028		0.201535132		4.11286E-10		1.69156E-19
31.3		0.240566521		0.171861471		4.5592E-10		2.07863E-19
31.4		0.236137607		0.16205784		3.63661E-10		1.3225E-19
31.5		0.251611402		0.152226394		3.70245E-10		1.37081E-19
31.6		0.257723237		0.150219293		3.85321E-10		1.48472E-19
31.7		0.271976661		0.198099269		3.71596E-10		1.38084E-19
31.8		0.271013088		0.194212004		4.2846E-10		1.83578E-19
31.9		0.286214225		0.18512788		4.25245E-10		1.80833E-19
32		0.255633539		0.200959543		5.84011E-10		3.41069E-19
32.1		0.215560427		0.185947379		3.60602E-10		1.30034E-19
32.2		0.195825459		0.189706213		4.65973E-10		2.1713E-19
32.3		0.191663813		0.19868427		3.94582E-10		1.55695E-19
32.4		0.216998361		0.177510328		4.1342E-10		1.70916E-19
32.5		0.228627882		0.176618146		3.32756E-10		1.10727E-19
32.6		0.284775294		0.16215882		3.58211E-10		1.28315E-19
32.7		0.259618184		0.173883415		3.40709E-10		1.16083E-19
32.8		0.275646676		0.189505116		4.2327E-10		1.79158E-19
32.9		0.288384644		0.22290597		4.33704E-10		1.88099E-19
33		0.263917065		0.21269498		3.69442E-10		1.36487E-19
33.1		0.236938182		0.211720644		4.09469E-10		1.67665E-19
33.2		0.22162176		0.197516749		4.03874E-10		1.63114E-19
33.3		0.22325435		0.205415953		5.17206E-10		2.67502E-19
33.4		0.222935955		0.218103312		4.75596E-10		2.26192E-19
33.5		0.235144105		0.19595258		4.51254E-10		2.0363E-19
33.6		0.22972334		0.19617987		3.5294E-10		1.24566E-19
33.7		0.237494621		0.187280934		3.77145E-10		1.42238E-19
33.8		0.248390324		0.188841801		3.83671E-10		1.47203E-19
33.9		0.264022658		0.203989049		3.94673E-10		1.55767E-19
34		0.310001219		0.258243484		4.18187E-10		1.7488E-19
34.1		0.305386583		0.221744287		5.112E-10		2.61325E-19
34.2		0.283086164		0.214782363		4.60965E-10		2.12488E-19
34.3		0.220427802		0.214010765		6.36851E-10		4.0558E-19
34.4		0.185438505		0.235455759		5.28307E-10		2.79109E-19
34.5		0.185580748		0.260706268		4.36046E-10		1.90136E-19
34.6		0.202159715		0.237139855		6.13078E-10		3.75865E-19
34.7		0.217559712		0.198845918		4.07222E-10		1.6583E-19
34.8		0.272849052		0.19849086		4.70038E-10		2.20936E-19
34.9		0.32245183		0.204712182		4.44738E-10		1.97792E-19
35		0.327817823		0.222169271		6.43991E-10		4.14725E-19
35.1		0.281836511		0.227344659		5.35481E-10		2.8674E-19
35.2		0.254264875		0.227505296		7.00873E-10		4.91223E-19
35.3		0.257316822		0.2218085		5.25414E-10		2.7606E-19
35.4		0.255036492		0.194342222		4.82474E-10		2.32781E-19
35.5		0.238652302		0.195626413		4.42098E-10		1.95451E-19
35.6		0.222535338		0.224600631		4.94351E-10		2.44383E-19
35.7		0.256238992		0.245272044		5.1567E-10		2.65916E-19
35.8		0.308616893		0.214259263		4.87774E-10		2.37923E-19
35.9		0.322186772		0.215389917		5.12118E-10		2.62265E-19
36		0.279219793		0.224101051		6.02634E-10		3.63168E-19
36.1		0.249578466		0.225961031		5.96316E-10		3.55593E-19
36.2		0.256067259		0.242993345		5.70071E-10		3.24981E-19
36.3		0.268683275		0.244913559		5.90668E-10		3.48888E-19
36.4		0.310630066		0.210106806		4.92367E-10		2.42425E-19
36.5		0.233816483		0.213971802		6.13855E-10		3.76818E-19
36.6		0.216473246		0.230542797		5.1222E-10		2.6237E-19
36.7		0.219741607		0.24680326		6.202E-10		3.84648E-19
36.8		0.218681327		0.25710744		6.4462E-10		4.15535E-19
36.9		0.22895918		0.228984018		5.54094E-10		3.0702E-19
37		0.248820616		0.218144917		4.8901E-10		2.39131E-19
37.1		0.327927329		0.213680986		5.4047E-10		2.92108E-19
37.2		0.323200588		0.251081818		6.10145E-10		3.72277E-19
37.3		0.289451698		0.266472576		7.03921E-10		4.95504E-19
37.4		0.261376071		0.257531385		7.12547E-10		5.07723E-19
37.5		0.263043729		0.249567668		5.93506E-10		3.52249E-19
37.6		0.246346817		0.247199332		6.66834E-10		4.44667E-19
37.7		0.239645992		0.236811747		5.47222E-10		2.99452E-19
37.8		0.240829113		0.229259405		6.90984E-10		4.77459E-19
37.9		0.235432988		0.24863048		5.8341E-10		3.40368E-19
38		0.246904072		0.230471133		7.21806E-10		5.21004E-19
38.1		0.250417526		0.226483965		6.38642E-10		4.07864E-19
38.2		0.281746177		0.23904316		8.20872E-10		6.73831E-19
38.3		0.294943166		0.241765967		7.18991E-10		5.16947E-19
38.4		0.267624894		0.289445291		8.80636E-10		7.7552E-19
38.5		0.242533921		0.27017778		7.91457E-10		6.26404E-19
38.6		0.247936389		0.231248316		7.89408E-10		6.23165E-19
38.7		0.275706394		0.211100953		6.80672E-10		4.63314E-19
38.8		0.29126872		0.224806488		6.76722E-10		4.57953E-19
38.9		0.321007547		0.246323231		8.99982E-10		8.09968E-19
39		0.281102704		0.23024951		9.00654E-10		8.11179E-19
39.1		0.250061964		0.233875089		1.02386E-09		1.04828E-18
39.2		0.237975461		0.217380388		9.52053E-10		9.06404E-19
39.3		0.248803015		0.201176708		9.92531E-10		9.85118E-19
39.4		0.25268097		0.205715718		1.0187E-09		1.03775E-18
39.5		0.284525928		0.221264439		1.19702E-09		1.43286E-18
39.6		0.314682642		0.236156561		1.27114E-09		1.61579E-18
39.7		0.31918799		0.226555864		1.74399E-09		3.04149E-18
39.8		0.316874754		0.220938485		1.38475E-09		1.91754E-18
39.9		0.254550607		0.234176746		1.40253E-09		1.9671E-18
40		0.219431162		0.225736516		1.18526E-09		1.40484E-18
40.1		0.224273882		0.240035155		1.2368E-09		1.52966E-18
40.2		0.226770084		0.200365949		1.23009E-09		1.51311E-18
40.3		0.210781182		0.197386472		1.28195E-09		1.64339E-18
40.4		0.246186018		0.190830411		1.33677E-09		1.78696E-18
40.5		0.339477167		0.220383958		1.42726E-09		2.03708E-18
40.6		0.297946091		0.253788192		1.67591E-09		2.80867E-18
40.7		0.261306525		0.250682519		1.33231E-09		1.77506E-18
40.8		0.2470511		0.239054437		1.82778E-09		3.34079E-18
40.9		0.272869597		0.221278904		1.16429E-09		1.35556E-18
41		0.30663949		0.220386466		1.1054E-09		1.2219E-18
41.1		0.262080146		0.219033924		1.34023E-09		1.79622E-18
41.2		0.287391629		0.228393015		1.31627E-09		1.73256E-18
41.3		0.335779423		0.204871004		1.2221E-09		1.49353E-18
41.4		0.304909597		0.203265603		1.2543E-09		1.57326E-18
41.5		0.290097494		0.199077007		1.53552E-09		2.35783E-18
41.6		0.257052012		0.21385945		1.42571E-09		2.03266E-18
41.7		0.244776656		0.224646055		1.17959E-09		1.39144E-18
41.8		0.292942205		0.24317304		1.45503E-09		2.11712E-18
41.9		0.324144371		0.216174539		1.33762E-09		1.78922E-18
42		0.273682978		0.207686686		1.23835E-09		1.53351E-18
42.1		0.253541403		0.210212656		1.41304E-09		1.99667E-18
42.2		0.247818471		0.221283645		1.20312E-09		1.4475E-18
42.3		0.239829347		0.215170797		1.64152E-09		2.69459E-18
42.4		0.242431642		0.206847545		1.59238E-09		2.53569E-18
42.5		0.248926447		0.188194936		1.05887E-09		1.1212E-18
42.6		0.29620199		0.177535039		9.9825E-10		9.96503E-19
42.7		0.311116949		0.180459352		1.17706E-09		1.38547E-18
42.8		0.344375171		0.208976076		1.39047E-09		1.93342E-18
42.9		0.346929212		0.250075056		1.70941E-09		2.92209E-18
43		0.318840538		0.214525987		1.66651E-09		2.77727E-18
43.1		0.274072392		0.211093956		1.55441E-09		2.41618E-18
43.2		0.257389968		0.219446849		1.59449E-09		2.54239E-18
43.3		0.251589669		0.223268464		1.33069E-09		1.77075E-18
43.4		0.265956573		0.202270108		1.17953E-09		1.3913E-18
43.5		0.266794284		0.183859665		1.10469E-09		1.22035E-18
43.6		0.279548612		0.1816287		1.17961E-09		1.39147E-18
43.7		0.278087497		0.192617649		1.14765E-09		1.3171E-18
43.8		0.25750133		0.202747824		1.2156E-09		1.4777E-18
43.9		0.260336747		0.225293097		1.46724E-09		2.15279E-18
44		0.229242064		0.263138766		1.59259E-09		2.53633E-18
44.1		0.23127359		0.220582451		1.48101E-09		2.19338E-18
44.2		0.210721579		0.201458335		1.27015E-09		1.61329E-18
