64.6, 5079.993, 5079.994
64.8, 5072.054, 5072.055
65.0, 5065.17, 5065.172
65.2, 5059.496, 5059.498
65.4, 5057.165, 5057.165
65.6, 5063.353, 5063.352
65.8, 5074.653, 5074.654
66.0, 5083.296, 5083.299
66.2, 5091.053, 5091.054
66.4, 5098.196, 5098.196
66.6, 5097.087, 5097.088
66.8, 5087.683, 5087.685
67.0, 5076.774, 5076.775
67.2, 5066.337, 5066.336
67.4, 5059.273, 5059.272
67.6, 5058.956, 5058.957
67.8, 5063.308, 5063.311
68.0, 5072.292, 5072.292
68.2, 5088.629, 5088.627
68.4, 5104.313, 5104.313
68.6, 5107.63, 5107.632
68.8, 5100.734, 5100.734
69.0, 5092.289, 5092.288
69.2, 5083.613, 5083.613
69.4, 5073.916, 5073.917
69.6, 5064.636, 5064.637
69.8, 5059.714, 5059.713
70.0, 5065.699, 5065.696
70.2, 5080.521, 5080.52
70.4, 5092.735, 5092.735
70.6, 5097.062, 5097.062
70.8, 5098.968, 5098.967
71.0, 5102.024, 5102.024
71.2, 5102.155, 5102.156
71.4, 5094.806, 5094.805
71.6, 5083.05, 5083.047
71.8, 5073.907, 5073.905
72.0, 5070.777, 5070.777
72.2, 5072.816, 5072.816
72.4, 5080.023, 5080.022
72.6, 5090.942, 5090.94
72.8, 5100.182, 5100.181
73.0, 5106.057, 5106.057
73.2, 5109.456, 5109.454
73.4, 5106.523, 5106.52
73.6, 5094.892, 5094.891
73.8, 5081.218, 5081.218
74.0, 5073.457, 5073.456
74.2, 5074.105, 5074.103
74.4, 5082.074, 5082.071
74.6, 5094.262, 5094.261
74.8, 5103.538, 5103.537
75.0, 5106.233, 5106.231
75.2, 5108.572, 5108.57
75.4, 5111.619, 5111.618
75.6, 5107.17, 5107.17
75.8, 5097.217, 5097.216
76.0, 5091.737, 5091.734
76.2, 5088.511, 5088.508
76.4, 5083.436, 5083.433
76.6, 5082.474, 5082.471
76.8, 5089.158, 5089.154
77.0, 5097.331, 5097.329
77.2, 5103.913, 5103.913
77.4, 5113.18, 5113.18
77.6, 5123.196, 5123.194
77.8, 5123.039, 5123.036
78.0, 5110.942, 5110.94
78.2, 5098.147, 5098.146
78.4, 5090.503, 5090.5
78.6, 5086.131, 5086.127
78.8, 5086.713, 5086.71
79.0, 5095.269, 5095.268
79.2, 5106.356, 5106.355
79.4, 5113.754, 5113.751
79.6, 5117.329, 5117.326
79.8, 5117.539, 5117.537
80.0, 5114.344, 5114.344
80.2, 5109.782, 5109.78
80.4, 5104.867, 5104.863
80.6, 5100.227, 5100.225
80.8, 5099.598, 5099.596
81.0, 5103.744, 5103.74
81.2, 5107.469, 5107.464
81.4, 5108.804, 5108.803
81.6, 5112.39, 5112.39
81.8, 5117.707, 5117.705
82.0, 5118.676, 5118.674
82.2, 5116.819, 5116.819
82.4, 5118.288, 5118.288
82.6, 5116.72, 5116.718
82.8, 5106.526, 5106.522
83.0, 5098.969, 5098.964
83.2, 5100.645, 5100.643
83.4, 5105.796, 5105.795
83.6, 5112.175, 5112.172
83.8, 5119.192, 5119.189
84.0, 5124.666, 5124.665
84.2, 5130.508, 5130.509
84.4, 5132.885, 5132.884
84.6, 5125.274, 5125.27
84.8, 5112.46, 5112.457
85.0, 5104.783, 5104.782
85.2, 5105.765, 5105.762
85.4, 5111.164, 5111.16
85.6, 5114.28, 5114.276
85.8, 5116.837, 5116.836
86.0, 5124.21, 5124.209
86.2, 5127.873, 5127.87
86.4, 5121.355, 5121.352
86.6, 5118.935, 5118.934
86.8, 5125.746, 5125.746
87.0, 5126.811, 5126.808
87.2, 5123.859, 5123.855
87.4, 5125.735, 5125.733
87.6, 5123.464, 5123.462
87.8, 5115.743, 5115.74
88.0, 5115.102, 5115.099
88.2, 5119.448, 5119.446
88.4, 5122.004, 5122.004
88.6, 5126.643, 5126.644
88.8, 5132.55, 5132.548
89.0, 5133.22, 5133.217
89.2, 5128.92, 5128.918
89.4, 5123.691, 5123.69
89.6, 5119.131, 5119.128
89.8, 5117.148, 5117.144
90.0, 5120.515, 5120.512
90.2, 5129.713, 5129.712
90.4, 5136.572, 5136.571
90.6, 5135.048, 5135.046
90.8, 5132.206, 5132.204
91.0, 5130.838, 5130.837
91.2, 5124.731, 5124.731
91.4, 5121.587, 5121.585
91.6, 5130.297, 5130.295
91.8, 5134.893, 5134.891
92.0, 5126.633, 5126.632
92.2, 5123.969, 5123.968
92.4, 5132.334, 5132.331
92.6, 5133.651, 5133.649
92.8, 5124.601, 5124.6
93.0, 5121.261, 5121.261
93.2, 5130.357, 5130.356
93.4, 5141.009, 5141.007
93.6, 5143.557, 5143.556
93.8, 5139.388, 5139.388
94.0, 5133.51, 5133.51
94.2, 5129.09, 5129.087
94.4, 5127.974, 5127.971
94.6, 5128.75, 5128.75
94.8, 5126.796, 5126.796
95.0, 5126.317, 5126.315
95.2, 5133.414, 5133.411
95.4, 5137.601, 5137.601
95.6, 5131.414, 5131.416
95.8, 5130.32, 5130.319
96.0, 5137.904, 5137.901
96.2, 5137.806, 5137.804
96.4, 5132.844, 5132.844
96.6, 5137.427, 5137.427
96.8, 5144.197, 5144.195
97.0, 5139.562, 5139.56
97.2, 5128.02, 5128.021
97.4, 5121.418, 5121.419
97.6, 5124.84, 5124.838
97.8, 5133.059, 5133.056
98.0, 5136.815, 5136.815
98.2, 5135.901, 5135.903
98.4, 5138.456, 5138.456
98.6, 5144.373, 5144.372
98.8, 5143.092, 5143.091
99.0, 5130.974, 5130.975
99.2, 5121.418, 5121.417
99.4, 5126.463, 5126.46
99.6, 5135.617, 5135.615
99.8, 5134.382, 5134.384
100.0, 5131.129, 5131.131
100.2, 5138.06, 5138.059
100.4, 5145.087, 5145.086
100.6, 5142.129, 5142.13
100.8, 5135.78, 5135.781
101.0, 5132.399, 5132.398
101.2, 5132.374, 5132.372
101.4, 5133.677, 5133.676
101.6, 5128.824, 5128.826
101.8, 5119.374, 5119.375
102.0, 5121.42, 5121.419
102.2, 5136.048, 5136.048
102.4, 5141.754, 5141.755
102.6, 5134.817, 5134.818
102.8, 5137.514, 5137.515
103.0, 5150.926, 5150.926
103.2, 5149.842, 5149.843
103.4, 5132.057, 5132.058
103.6, 5122.275, 5122.275
103.8, 5125.588, 5125.587
104.0, 5124.352, 5124.352
104.2, 5115.691, 5115.692
104.4, 5117.24, 5117.24
104.6, 5133.442, 5133.442
104.8, 5146.751, 5146.753
105.0, 5145.12, 5145.122
105.2, 5137.365, 5137.365
105.4, 5135.693, 5135.692
105.6, 5137.485, 5137.486
105.8, 5131.839, 5131.841
106.0, 5117.305, 5117.306
106.2, 5108.798, 5108.798
106.4, 5119.866, 5119.867
106.6, 5137.361, 5137.363
106.8, 5135.939, 5135.942
107.0, 5125.616, 5125.617
107.2, 5133.054, 5133.054
107.4, 5144.517, 5144.518
107.6, 5135.619, 5135.621
107.8, 5123.836, 5123.838
108.0, 5123.956, 5123.956
108.2, 5119.753, 5119.754
108.4, 5110.42, 5110.423
108.6, 5110.318, 5110.319
108.8, 5118.268, 5118.267
109.0, 5127.901, 5127.903
109.2, 5136.895, 5136.898
109.4, 5140.063, 5140.065
109.6, 5139.149, 5139.148
109.8, 5138.264, 5138.265
110.0, 5131.563, 5131.565
110.2, 5115.252, 5115.253
110.4, 5099.606, 5099.605
110.6, 5098.186, 5098.187
110.8, 5109.662, 5109.665
111.0, 5117.079, 5117.083
111.2, 5117.315, 5117.315
111.4, 5127.438, 5127.437
111.6, 5142.42, 5142.421
111.8, 5140.059, 5140.061
112.0, 5127.061, 5127.062
112.2, 5123.311, 5123.31
112.4, 5119.915, 5119.916
112.6, 5106.477, 5106.48
112.8, 5097.041, 5097.044
113.0, 5101.167, 5101.166
113.2, 5109.172, 5109.171
113.4, 5114.918, 5114.919
113.6, 5122.988, 5122.989
113.8, 5131.894, 5131.893
114.0, 5134.376, 5134.375
114.2, 5128.606, 5128.607
114.4, 5118.333, 5118.334
114.6, 5106.927, 5106.927
114.8, 5100.372, 5100.37
115.0, 5100.517, 5100.518
115.2, 5098.827, 5098.829
115.4, 5097.158, 5097.158
115.6, 5111.132, 5111.13
115.8, 5132.264, 5132.263
116.0, 5135.232, 5135.233
116.2, 5125.021, 5125.02
116.4, 5121.908, 5121.905
116.6, 5121.159, 5121.157
116.8, 5108.013, 5108.013
117.0, 5088.831, 5088.832
117.2, 5080.799, 5080.798
117.4, 5089.254, 5089.252
117.6, 5101.778, 5101.777
117.8, 5109.706, 5109.705
118.0, 5119.828, 5119.828
118.2, 5132.05, 5132.049
