0.0		5109.2		5100.0
0.2		5104.629		5102.859
0.4		5111.362		5111.155
0.6		5121.782		5122.292
0.8		5129.804		5129.991
1.0		5133.215		5132.653
1.2		5134.614		5134.375
1.4		5132.966		5133.633
1.6		5122.41		5123.217
1.8		5107.94		5107.015
2.0		5101.086		5099.859
2.2		5105.855		5106.138
2.4		5113.324		5114.356
2.6		5115.964		5115.757
2.8		5118.233		5117.671
3.0		5129.087		5129.246
3.2		5142.562		5143.013
3.4		5142.886		5142.808
3.6		5130.073		5129.881
3.8		5121.165		5120.706
4.0		5120.069		5119.918
4.2		5116.08		5116.066
4.4		5106.347		5106.445
4.6		5103.732		5103.709
4.8		5114.442		5114.449
5.0		5126.696		5126.694
5.2		5128.193		5128.198
5.4		5127.843		5127.849
5.6		5136.233		5136.837
5.8		5142.655		5143.111
6.0		5134.814		5132.636
6.2		5123.182		5119.297
6.4		5117.883		5118.325
6.6		5116.986		5119.045
6.8		5115.051		5111.662
7.0		5116.979		5108.759
7.2		5124.09		5119.512
7.4		5130.466		5133.944
7.6		5140.793		5139.653
7.8		5146.71		5134.696
8.0		5138.841		5127.257
8.2		5129.625		5126.125
8.4		5127.322		5127.237
8.6		5125.365		5118.994
8.8		5119.403		5108.326
9.0		5119.519		5113.824
9.2		5132.073		5130.864
9.4		5140.715		5134.308
9.6		5138.568		5123.629
9.8		5135.348		5122.944
10.0		5134.004		5134.75
10.2		5136.147		5137.784
10.4		5138.765		5128.357
10.6		5136.12		5122.519
10.8		5128.334		5123.464
11.0		5125.02		5119.99
11.2		5129.384		5110.947
11.4		5132.073		5109.209
11.6		5131.948		5119.902
11.8		5133.093		5131.773
12.0		5135.982		5133.529
12.2		5140.982		5130.65
12.4		5143.825		5133.58
12.6		5139.861		5137.794
12.8		5132.533		5130.407
13.0		5130.709		5114.678
13.2		5136.197		5108.5
13.4		5136.312		5117.292
13.6		5130.608		5125.923
13.8		5131.148		5122.376
14.0		5136.13		5116.83
14.2		5133.41		5121.997
14.4		5123.959		5129.683
14.6		5124.158		5127.154
14.8		5135.292		5122.146
15.0		5141.75		5124.51
15.2		5139.988		5126.976
15.4		5139.311		5122.279
15.6		5141.589		5117.233
15.8		5139.876		5118.6
16.0		5132.055		5122.141
16.2		5125.191		5120.789
16.4		5119.885		5116.309
16.6		5115.517		5117.545
16.8		5121.261		5125.194
17.0		5132.461		5129.371
17.2		5138.296		5123.631
17.4		5138.444		5114.857
17.6		5136.214		5112.866
17.8		5135.819		5116.601
18.0		5138.712		5117.131
18.2		5135.39		5114.175
18.4		5119.934		5115.157
18.6		5112.454		5121.326
18.8		5118.911		5124.979
19.0		5124.139		5121.177
19.2		5122.47		5116.388
19.4		5121.153		5117.973
19.6		5133.909		5120.446
19.8		5152.48		5115.212
20.0		5150.344		5109.446
20.2		5129.783		5112.581
20.4		5119.928		5116.297
20.6		5121.433		5110.046
20.8		5113.018		5103.475
21.0		5097.506		5108.391
21.2		5098.995		5116.917
21.4		5125.601		5117.82
21.6		5151.078		5116.107
21.8		5146.543		5118.451
22.0		5131.247		5119.917
22.2		5136.178		5115.623
22.4		5144.093		5108.299
22.6		5126.15		5103.64
22.8		5097.909		5104.368
23.0		5097.015		5107.327
23.2		5115.72		5105.63
23.4		5116.761		5101.415
23.6		5105.08		5104.283
23.8		5110.774		5113.125
24.0		5134.234		5116.034
24.2		5150.145		5110.554
24.4		5139.854		5105.966
24.6		5121.271		5106.993
24.8		5119.584		5108.015
25.0		5122.891		5103.808
25.2		5106.347		5099.436
25.4		5083.213		5099.731
25.6		5088.736		5100.348
25.8		5112.915		5099.24
26.0		5123.528		5103.252
26.2		5124.885		5109.762
26.4		5132.438		5108.288
26.6		5138.282		5101.195
26.8		5131.503		5098.592
27.0		5112.474		5100.216
27.2		5095.221		5099.336
27.4		5095.991		5092.646
27.6		5102.48		5085.125
27.8		5101.175		5087.351
28.0		5103.712		5099.532
28.2		5121.339		5108.251
28.4		5140.898		5106.424
28.6		5136.737		5102.655
28.8		5119.893		5102.468
29.0		5118.556		5099.688
29.2		5122.719		5091.426
29.4		5114.408		5085.412
29.6		5103.229		5083.66
29.8		5104.162		5080.767
30.0		5112.269		5079.651
30.2		5112.024		5086.905
30.4		5111.625		5096.559
30.6		5128.176		5099.015
30.8		5144.496		5097.674
31.0		5140.333		5098.676
31.2		5130.052		5099.492
31.4		5132.684		5095.43
31.6		5135.483		5085.464
31.8		5117.541		5073.547
32.0		5098.092		5069.562
32.2		5102.668		5075.99
32.4		5123.371		5082.632
32.6		5138.574		5084.526
32.8		5137.246		5088.331
33.0		5135.59		5094.65
33.2		5144.892		5095.627
33.4		5148.102		5089.996
33.6		5131.757		5083.229
33.8		5117.03		5078.158
34.0		5122.917		5072.971
34.2		5126.318		5068.889
34.4		5119.89		5070.014
34.6		5122.852		5075.932
34.8		5136.162		5080.616
35.0		5143.474		5084.379
35.2		5138.104		5091.301
35.4		5132.758		5095.33
35.6		5135.166		5088.492
35.8		5141.068		5076.338
36.0		5130.973		5067.36
36.2		5107.937		5062.255
36.4		5109.371		5060.634
36.6		5129.127		5061.683
36.8		5131.118		5065.012
37.0		5121.766		5074.118
37.2		5125.084		5088.371
37.4		5139.653		5094.764
37.6		5143.782		5087.628
37.8		5133.056		5080.123
38.0		5128.857		5079.307
38.2		5131.531		5073.639
38.4		5120.789		5059.952
38.6		5104.095		5051.73
38.8		5104.034		5054.699
39.0		5116.881		5060.193
39.2		5122.173		5064.39
39.4		5122.157		5073.935
39.6		5132.293		5086.66
39.8		5145.894		5090.734
40.0		5147.249		5083.989
40.2		5129.381		5075.35
40.4		5108.068		5068.992
40.6		5106.578		5062.905
40.8		5115.233		5054.372
41.0		5113.507		5045.887
41.2		5108.274		5049.738
41.4		5119.531		5070.091
41.6		5139.93		5085.527
41.8		5137.759		5080.431
42.0		5120.356		5074.156
42.2		5123.618		5080.874
