0.0		-0.5656583		7.071068
0.2		-5.119299		6.895806
0.4		-3.689043		6.992365
0.6		1.434889		7.143006
0.8		2.474787		6.965663
1.0		2.789343		6.667252
1.2		2.426829		6.699522
1.4		3.206236		6.924676
1.6		2.759307		6.893047
1.8		1.995096		6.680752
2.0		1.197852		6.665938
2.2		1.361807		6.782962
2.4		3.851799		6.670213
2.6		3.439561		6.350656
2.8		4.295872		6.20277
3.0		4.584627		6.354022
3.2		3.903836		6.521694
3.4		3.615325		6.44987
3.6		3.785		6.27385
3.8		1.220166		6.275809
4.0		6.375349		6.37551
4.2		6.232191		6.232187
4.4		5.897991		5.897972
4.6		5.809795		5.809877
4.8		6.015914		6.015676
5.0		6.057772		6.057874
5.2		5.814047		5.814153
5.4		5.700755		5.700868
5.6		5.837881		5.837997
5.8		5.828802		5.82892
6.0		5.561956		5.562079
6.2		5.418947		5.419066
6.4		5.545397		5.545518
6.6		5.631215		5.631344
6.8		5.47332		5.473451
7.0		5.24916		5.249292
7.2		5.189217		5.189354
7.4		5.263533		5.263676
7.6		5.233494		5.233643
7.8		5.024788		5.024938
8.0		4.911537		4.911688
8.2		5.069828		5.069977
8.4		5.172658		5.172818
8.6		4.908722		4.908884
8.8		4.594155		4.594315
9.0		4.618396		4.618566
9.2		4.719097		4.719272
9.4		4.530644		4.530817
9.6		4.338569		4.338735
9.8		4.489973		4.490146
10.0		4.691903		4.692083
10.2		4.555805		4.55599
10.4		4.241127		4.241309
10.6		4.096148		4.096325
10.8		4.12244		4.122627
11.0		4.091117		4.091304
11.2		3.942969		3.943149
11.4		3.849523		3.849708
11.6		3.920299		3.920492
11.8		3.987124		3.987319
12.0		3.820791		3.820986
12.2		3.545155		3.545344
12.4		3.505989		3.506176
12.6		3.666185		3.666377
12.8		3.627392		3.627581
13.0		3.381443		3.381625
13.2		3.326378		3.326566
13.4		3.462025		3.462219
13.6		3.353021		3.353203
13.8		2.982663		2.982843
14.0		2.835947		2.836127
14.2		3.041305		3.041485
14.4		3.187517		3.187697
14.6		3.041771		3.041947
14.8		2.832773		2.832947
15.0		2.784756		2.784935
15.2		2.794572		2.794744
15.4		2.651131		2.651291
15.6		2.405813		2.405969
15.8		2.338711		2.338872
16.0		2.510909		2.51107
16.2		2.598119		2.598262
16.4		2.408607		2.408745
16.6		2.22687		2.227011
16.8		2.284613		2.284751
17.0		2.299995		2.30012
17.2		2.035391		2.03551
17.4		1.822184		1.822306
17.6		1.950329		1.950449
17.8		2.093324		2.093431
18.0		1.905014		1.905112
18.2		1.629598		1.629691
18.4		1.618619		1.618705
18.6		1.740598		1.740675
18.8		1.676429		1.676488
19.0		1.475652		1.475712
19.2		1.439091		1.439154
19.4		1.595371		1.595422
19.6		1.630009		1.630042
19.8		1.36931		1.369337
20.0		1.080762		1.080787
20.2		1.074454		1.074466
20.4		1.194681		1.194678
20.6		1.099779		1.099761
20.8		0.9109063		0.9108893
21.0		0.975954		0.9759367
21.2		1.165727		1.165697
21.4		1.080799		1.08075
21.6		0.7844119		0.7843541
21.8		0.6594948		0.6594375
22.0		0.7354267		0.7353561
22.2		0.7217039		0.7216187
22.4		0.5831582		0.5830691
22.6		0.5495781		0.5494865
22.8		0.6461098		0.6460064
23.0		0.6405169		0.6403947
23.2		0.4428091		0.4426801
23.4		0.2631195		0.2629905
23.6		0.3060128		0.3058781
23.8		0.4615169		0.4613733
24.0		0.4339866		0.4338413
24.2		0.2056135		0.2054728
24.4		0.1063077		0.1061656
24.6		0.2350324		0.2348778
24.8		0.2267438		0.2265706
25.0		-0.06114087		-0.06131506
25.2		-0.2127551		-0.212918
25.4		-0.004094991		-0.0042535
25.6		0.1919615		0.1917961
25.8		0.09616676		0.09600445
26.0		-0.0600053		-0.060162
26.2		-0.05736152		-0.05751744
26.4		-0.05095785		-0.05111635
26.6		-0.2050211		-0.2051784
26.8		-0.3795968		-0.3797411
27.0		-0.3795716		-0.3797121
27.2		-0.261665		-0.2617914
27.4		-0.2324169		-0.232536
27.6		-0.3331612		-0.3332714
27.8		-0.3950643		-0.3951688
28.0		-0.3119334		-0.3120377
28.2		-0.2456242		-0.2457172
28.4		-0.3847039		-0.3847872
28.6		-0.5553425		-0.555406
28.8		-0.467181		-0.4672332
29.0		-0.2885444		-0.2885905
29.2		-0.4012047		-0.4012419
29.4		-0.681952		-0.6819737
29.6		-0.7166931		-0.7167058
29.8		-0.5407983		-0.5408048
30.0		-0.5152143		-0.5152119
30.2		-0.6441369		-0.6441172
30.4		-0.623158		-0.6231203
30.6		-0.4248138		-0.424773
30.8		-0.3579241		-0.3578767
31.0		-0.5586482		-0.558594
31.2		-0.7865924		-0.7865315
31.4		-0.8080458		-0.8079833
31.6		-0.716039		-0.7159744
31.8		-0.71397		-0.7138941
32.0		-0.7656429		-0.7655564
32.2		-0.6705748		-0.6704915
32.4		-0.4556048		-0.4555253
32.6		-0.4259165		-0.4258348
32.8		-0.6575135		-0.657433
33.0		-0.8045666		-0.8044952
33.2		-0.6793134		-0.6792439
33.4		-0.5929282		-0.5928546
33.6		-0.7558589		-0.7557869
33.8		-0.8716501		-0.8715872
34.0		-0.710512		-0.7104663
34.2		-0.5516238		-0.5515901
34.4		-0.6580975		-0.6580757
34.6		-0.7962201		-0.7962035
34.8		-0.6640346		-0.6640381
35.0		-0.4064356		-0.4064498
35.2		-0.369116		-0.3691305
35.4		-0.5584723		-0.5585028
35.6		-0.6658661		-0.6659146
35.8		-0.5872893		-0.587363
36.0		-0.5868111		-0.5868975
36.2		-0.7802822		-0.7803795
36.4		-0.8509158		-0.8510281
36.6		-0.5758026		-0.5759278
36.8		-0.2606302		-0.2607684
37.0		-0.259059		-0.2592128
37.2		-0.4043614		-0.4045337
37.4		-0.3635889		-0.3637788
37.6		-0.2410602		-0.2412635
37.8		-0.3542827		-0.3544933
38.0		-0.6105354		-0.6107577
38.2		-0.6140688		-0.6143063
38.4		-0.3389667		-0.3392133
38.6		-0.1802455		-0.1804971
38.8		-0.2580071		-0.2582697
39.0		-0.2685105		-0.2687856
39.2		-0.06658959		-0.06686921
39.4		0.08659698		0.08631696
39.6		-0.02876375		-0.02904011
39.8		-0.202143		-0.2024226
40.0		-0.1141805		-0.1144728
40.2		0.09210296		0.09181127
40.4		0.03194836		0.03165675
40.6		-0.1972565		-0.1975473
40.8		-0.1586459		-0.1589312
41.0		0.1602338		0.1599565
41.2		0.3547329		0.3544609
41.4		0.3054557		0.305185
41.6		0.3308345		0.3305752
41.8		0.5814328		0.5811747
42.0		0.7044411		0.7041852
42.2		0.44677		0.4465258
42.4		0.1660494		0.1658117
42.6		0.2509261		0.2507038
42.8		0.4808198		0.4806171
43.0		0.5170545		0.5168586
43.2		0.5151352		0.5149456
43.4		0.7781915		0.7780104
43.6		1.169003		1.168836
43.8		1.25573		1.255576
44.0		0.9882728		0.9881227
44.2		0.8355525		0.835408
44.4		1.025956		1.025828
44.6		1.156114		1.155999
44.8		0.9954507		0.9953366
45.0		0.9338223		0.9337175
45.2		1.21989		1.219803
